rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
여의대방로39길,유흥주점," \110,225,221 ",3138,74,26,2395,743,0,13,88,74,26
여의대방로43나길,한식," \45,535,341 ",2726,91,9,2482,244,0,55,45,76,24
여의대방로43나길,닭/오리요리," \13,815,832 ",748,69,31,524,224,0,10,90,58,42
여의대방로43나길,커피점/카페," \29,618,600 ",5807,67,33,3882,1925,6,75,18,46,54
여의대방로61길,한식," \196,228,815 ",9476,79,21,7373,2103,2,60,38,80,21
여의대방로61길,중식," \56,742,562 ",3272,75,25,2458,814,0,57,43,76,25
여의대방로61길,유흥주점," \188,807,446 ",3762,85,15,3210,552,0,1,99,82,18
영등포로25길,한식," \1,200,589,763 ",37339,78,22,28160,9179,2,56,43,67,33
영등포로25길,닭/오리요리," \87,948,257 ",3824,62,38,2379,1445,0,14,86,56,44
영등포로25길,커피점/카페," \29,358,883 ",3972,76,24,2910,1062,13,64,24,50,50
영등포로25길,유흥주점," \129,022,644 ",1355,76,24,975,380,4,7,90,92,8
영등포로27길,한식," \423,651,025 ",14748,80,20,11172,3576,2,42,58,60,40
영등포로27길,중식," \25,716,318 ",1372,51,49,784,588,0,68,32,62,38
영등포로27길,패스트푸드점," \237,562,605 ",8053,54,46,4683,3370,0,31,69,59,41
영등포로27길,닭/오리요리," \70,655,106 ",3003,61,39,1891,1112,0,13,87,62,38
영등포로27길,커피점/카페," \12,585,004 ",1089,94,7,995,94,1,80,18,59,41
영등포로27길,유흥주점," \138,102,144 ",1349,48,52,695,654,12,7,82,99,1
영등포로35길,한식," \840,560,098 ",28402,79,21,21693,6709,5,61,35,68,32
영등포로35길,중식," \38,644,234 ",2665,74,26,1983,682,1,61,38,65,35
영등포로35길,일식/수산물," \113,214,834 ",1034,78,22,784,250,0,3,97,72,28
영등포로35길,양식," \6,450,433 ",162,93,7,153,9,0,39,61,59,41
영등포로35길,분식," \266,302,665 ",20973,76,25,15896,5077,0,39,61,54,46
영등포로35길,제과제빵떡케익," \57,135,132 ",8552,83,17,7144,1408,18,46,36,39,61
영등포로35길,커피점/카페," \104,705,821 ",15492,72,28,11020,4472,10,72,18,47,54
영등포로35길,유흥주점," \23,170,139 ",407,64,36,294,113,0,4,96,90,10
영등포로62길,한식," \60,865,139 ",2567,88,12,2247,320,2,67,31,80,20
영등포로62길,커피점/카페," \110,987,051 ",16737,71,30,11101,5636,15,51,35,43,57
영등포로80길,한식," \9,185,299 ",435,73,27,285,150,0,58,42,74,26
영등포로80길,중식," \383,614,064 ",7043,60,40,4406,2637,0,11,88,58,42
영등포로80길,커피점/카페," \19,736,493 ",4037,61,39,2464,1573,15,58,28,64,36
영등포로80길,유흥주점," \16,689,051 ",611,51,49,420,191,17,0,84,92,8
영등포로84길,한식," \1,594,417,817 ",69453,79,22,55261,14192,6,54,41,62,38
영등포로84길,중식," \207,747,985 ",10458,65,35,6866,3592,1,59,39,68,32
영등포로84길,일식/수산물," \150,715,661 ",5064,80,20,4051,1013,0,36,65,58,42
영등포로84길,양식," \29,886,490 ",2958,81,19,2390,568,1,49,51,61,39
영등포로84길,분식," \170,056,358 ",22135,71,29,15761,6374,13,46,41,68,32
영등포로84길,패스트푸드점," \71,539,571 ",2438,57,43,1364,1074,0,32,69,54,46
영등포로84길,닭/오리요리," \210,877,655 ",9482,58,42,5176,4306,0,21,80,55,45
영등포로84길,제과제빵떡케익," \401,090,512 ",44291,72,28,31971,12320,20,37,43,49,51
영등포로84길,커피점/카페," \84,202,101 ",16618,71,29,11858,4760,21,54,25,50,50
영등포로84길,유흥주점," \173,349,842 ",7748,79,21,5735,2013,0,5,96,72,28
영신로9길,한식," \177,809,145 ",5204,81,19,4247,957,2,30,68,69,31
영신로9길,중식," \172,316,475 ",8744,64,36,5916,2828,0,47,53,53,47
영신로9길,패스트푸드점," \43,795,030 ",5058,71,29,3563,1495,12,45,43,54,46
영신로9길,닭/오리요리," \113,887,839 ",7427,61,39,4592,2835,0,17,82,52,48
영신로9길,제과제빵떡케익," \188,979,249 ",25683,70,30,18034,7649,14,35,51,48,52
영신로9길,커피점/카페," \249,056,910 ",47131,64,36,30071,17060,12,49,38,45,55
영신로9길,유흥주점," \139,034,623 ",3722,63,37,2342,1380,0,1,98,58,42
국사봉1길,한식," \350,636,554 ",13200,65,35,9683,3517,8,34,58,59,41
국사봉1길,중식," \19,291,006 ",681,67,33,453,228,0,44,56,58,42
국사봉1길,분식," \109,635,535 ",14443,73,27,11531,2912,7,38,55,40,60
국사봉1길,패스트푸드점," \81,117,832 ",5740,58,42,3249,2491,0,24,76,57,43
국사봉1길,닭/오리요리," \48,172,515 ",2948,79,21,2125,823,0,31,69,49,51
국사봉1길,커피점/카페," \50,558,614 ",7053,64,36,4063,2990,8,56,37,31,69
국사봉1길,유흥주점," \70,848,614 ",1996,75,25,1499,497,0,3,97,78,22
국사봉2길,한식," \3,000,000 ",182,70,30,127,55,2,55,44,57,43
국사봉2길,중식," \34,593,148 ",1662,65,36,1074,588,1,48,51,62,38
국사봉2길,커피점/카페," \21,844,922 ",4370,64,36,2769,1601,20,51,30,38,62
국사봉2길,유흥주점," \121,218,935 ",4539,67,33,3011,1528,2,9,90,65,35
국사봉길,한식," \8,858,039 ",368,74,26,274,94,0,21,80,74,26
국사봉길,중식," \113,973,547 ",6221,59,41,3741,2480,3,49,49,61,39
국사봉길,분식," \23,206,617 ",2005,92,8,1828,177,12,54,35,57,43
국사봉길,커피점/카페," \9,922,673 ",1932,62,39,1154,778,8,76,16,32,68
노량진로6길,패스트푸드점," \2,506,260 ",216,42,58,77,139,0,49,51,87,13
대방동27길,한식," \95,764,591 ",3492,78,22,2740,752,1,51,48,61,39
대방동27길,분식," \63,938,542 ",4970,89,11,4456,514,5,57,38,64,37
대방동27길,패스트푸드점," \60,291,316 ",4082,59,41,2561,1521,0,18,83,56,44
대방동27길,닭/오리요리," \127,282,782 ",7297,62,38,4652,2645,0,10,90,55,45
대방동27길,제과제빵떡케익," \11,156,529 ",1367,65,35,883,484,11,51,39,49,51
대방동27길,유흥주점," \204,107,281 ",5261,69,31,3656,1605,0,1,99,64,36
대방동2길,한식," \368,982,078 ",21285,75,25,15520,5765,1,45,54,48,52
대방동2길,분식," \27,915,257 ",4813,88,12,4247,566,3,46,51,54,46
대방동2길,닭/오리요리," \8,572,871 ",690,72,28,494,196,0,0,100,46,55
대방동2길,제과제빵떡케익," \9,969,408 ",1326,71,29,897,429,16,35,49,33,67
대방동2길,커피점/카페," \135,590,815 ",18982,66,34,12571,6411,12,52,35,37,63
동작대로17길,한식," \1,464,864,585 ",36835,70,30,26058,10777,2,35,63,57,43
동작대로17길,중식," \24,871,239 ",863,74,26,639,224,1,49,49,79,21
동작대로17길,일식/수산물," \544,530,973 ",14127,70,30,9005,5122,0,22,79,56,44
동작대로17길,양식," \81,918,400 ",1313,73,27,955,358,0,2,98,65,35
동작대로17길,분식," \40,992,095 ",2217,64,36,1410,807,1,37,63,36,64
동작대로17길,제과제빵떡케익," \210,558,971 ",27095,75,25,20269,6826,24,39,38,38,62
동작대로17길,커피점/카페," \362,641,206 ",51811,71,29,35886,15925,12,57,32,54,46
동작대로17길,유흥주점," \117,579,168 ",2692,71,29,1918,774,0,0,100,76,24
동작대로29길,한식," \160,507,448 ",10740,83,17,8522,2218,2,65,33,51,49
동작대로29길,분식," \530,656,380 ",46547,60,40,26114,20433,30,42,28,51,49
동작대로29길,제과제빵떡케익," \27,744,620 ",4187,63,38,2616,1571,8,51,42,34,66
동작대로29길,커피점/카페," \21,423,692 ",2755,62,38,1902,853,2,63,35,27,73
동작대로29길,유흥주점," \57,931,493 ",2750,67,33,1854,896,0,0,100,77,23
동작대로33길,한식," \721,941,628 ",28084,80,20,21435,6649,5,57,38,64,37
동작대로33길,중식," \96,572,487 ",4971,65,35,3254,1717,1,63,36,61,39
동작대로33길,일식/수산물," \28,221,883 ",489,81,19,394,95,0,0,100,77,23
동작대로33길,분식," \30,377,802 ",3326,67,33,2238,1088,3,36,61,42,58
동작대로33길,닭/오리요리," \31,916,980 ",1562,56,44,903,659,0,9,92,67,33
동작대로33길,커피점/카페," \41,815,766 ",5279,78,22,3874,1405,5,69,26,43,57
동작대로33길,유흥주점," \53,718,136 ",780,72,28,521,259,0,6,95,82,18
동작대로35길,한식," \1,521,483 ",22,73,27,16,6,0,0,100,100,0
동작대로35길,닭/오리요리," \102,091,226 ",5529,59,41,3258,2271,0,15,86,60,40
동작대로35길,제과제빵떡케익," \8,811,753 ",705,65,35,471,234,22,67,11,31,69
동작대로35길,커피점/카페," \29,619,771 ",2545,73,27,1875,670,0,58,42,29,71
동작대로35길,유흥주점," \3,693,818 ",99,81,19,74,25,0,0,100,84,16
동작대로7길,한식," \2,360,031,670 ",70634,77,23,52217,18417,2,22,76,66,34
동작대로7길,중식," \66,761,753 ",4153,69,31,2925,1228,0,56,44,67,33
동작대로7길,양식," \74,459,314 ",3811,62,38,2362,1449,0,35,65,57,43
동작대로7길,분식," \415,985,040 ",21780,70,31,14692,7088,8,31,62,48,52
동작대로7길,닭/오리요리," \326,392,739 ",13997,67,33,9111,4886,0,6,95,60,40
동작대로7길,제과제빵떡케익," \35,562,678 ",4299,67,33,2865,1434,5,29,66,43,58
동작대로7길,커피점/카페," \104,919,852 ",17395,70,30,12032,5363,7,58,34,49,51
동작대로7길,유흥주점," \388,081,575 ",10787,68,33,7424,3363,0,0,99,67,33
등용로14길,한식," \1,782,450,737 ",52850,84,16,42597,10253,1,56,43,60,40
등용로14길,중식," \50,730,074 ",1971,87,13,1707,264,1,72,28,63,37
등용로14길,일식/수산물," \51,025,424 ",1390,89,11,1254,136,1,62,37,39,61
등용로14길,분식," \179,668,949 ",12230,72,28,8940,3290,19,52,29,61,39
등용로14길,닭/오리요리," \96,887,708 ",4461,79,21,2855,1606,1,5,95,66,34
등용로14길,커피점/카페," \321,388,629 ",53430,88,12,43956,9474,20,63,17,53,47
등용로14길,유흥주점," \186,432,418 ",3795,84,16,3418,377,0,23,78,61,39
만양로14길,한식," \616,366,660 ",62716,71,29,43287,19429,2,55,43,66,34
만양로14길,중식," \80,850,465 ",10262,75,25,7751,2511,2,62,36,74,26
만양로14길,일식/수산물," \70,230,008 ",2950,64,37,1865,1085,0,42,58,64,36
만양로14길,분식," \43,495,206 ",9286,75,25,6907,2379,4,56,40,71,29
만양로14길,닭/오리요리," \63,378,410 ",3751,61,39,2268,1483,0,4,96,74,26
만양로14길,커피점/카페," \119,001,459 ",35077,67,33,24794,10283,15,54,33,57,43
만양로8길,한식," \257,575,156 ",9808,79,22,7204,2604,0,36,64,61,39
만양로8길,중식," \13,787,999 ",1330,63,37,831,499,0,54,46,69,31
만양로8길,분식," \56,539,228 ",5249,80,21,4165,1084,4,50,46,44,56
만양로8길,패스트푸드점," \19,892,426 ",1442,59,41,845,597,1,32,68,71,29
만양로8길,닭/오리요리," \166,986,135 ",9041,65,35,5704,3337,0,8,91,63,37
만양로8길,제과제빵떡케익," \45,483,963 ",8087,77,23,6070,2017,10,52,39,44,56
만양로8길,커피점/카페," \150,309,053 ",31252,65,35,20130,11122,19,53,27,58,42
만양로8길,유흥주점," \32,720,428 ",2794,63,37,1768,1026,0,4,96,70,31
사당로16가길,한식," \80,545,010 ",1912,54,46,1146,766,0,25,75,69,31
사당로16가길,일식/수산물," \81,397,799 ",2339,71,29,1662,677,0,0,100,70,30
사당로16가길,양식," \11,397,206 ",321,67,33,213,108,0,30,71,42,58
사당로16가길,분식," \20,242,857 ",1965,65,35,1291,674,25,55,20,43,57
사당로16가길,패스트푸드점," \203,626,447 ",26819,70,30,18555,8264,6,28,66,54,46
사당로16가길,닭/오리요리," \28,206,122 ",1450,60,40,867,583,0,11,89,54,46
사당로16가길,제과제빵떡케익," \5,455,074 ",708,64,36,569,139,0,69,31,23,77
사당로16가길,커피점/카페," \51,477,989 ",7159,73,28,4473,2686,3,40,58,34,66
사당로16가길,유흥주점," \3,595,760 ",76,66,34,57,19,0,0,101,83,17
사당로16길,한식," \74,553,312 ",2117,78,22,1569,548,0,34,67,56,44
사당로16길,분식," \26,714,292 ",3994,74,26,2960,1034,0,6,93,56,44
사당로16길,닭/오리요리," \129,368,127 ",5994,66,34,3952,2042,0,10,90,60,40
사당로16길,제과제빵떡케익," \11,223,789 ",1772,81,19,1437,335,10,47,44,34,66
사당로16길,커피점/카페," \21,851,735 ",3036,61,39,1853,1183,5,52,43,41,59
사당로16길,유흥주점," \37,092,475 ",802,69,31,526,276,0,0,100,80,20
사당로20길,한식," \16,806,110 ",221,100,0,221,0,25,65,10,0,100
사당로20길,닭/오리요리," \4,776,923 ",200,88,12,178,22,0,0,100,63,37
사당로20길,제과제빵떡케익," \3,761,700 ",435,74,26,315,120,22,67,11,29,72
사당로23길,분식," \82,514,455 ",7399,82,18,6044,1355,8,61,31,57,43
사당로23길,제과제빵떡케익," \111,406,885 ",12794,69,31,8808,3986,19,40,41,46,54
사당로23길,커피점/카페," \2,922,263 ",573,74,26,423,150,2,72,26,25,75
사당로23나길,한식," \58,502,447 ",1570,84,16,1304,266,0,60,40,58,42
사당로23나길,유흥주점," \13,909,687 ",668,69,32,466,202,0,0,100,94,6
사당로26길,패스트푸드점," \45,797,652 ",2542,63,37,1585,957,12,37,51,62,38
사당로26길,커피점/카페," \2,541,490 ",514,92,8,472,42,0,64,36,47,53
사당로29길,한식," \86,483,335 ",3328,76,24,2326,1002,2,58,41,61,39
사당로29길,패스트푸드점," \24,441,790 ",1529,67,33,1017,512,11,22,68,56,44
사당로29길,닭/오리요리," \140,559,433 ",6342,59,41,3732,2610,2,19,79,49,51
사당로29길,커피점/카페," \34,372,912 ",6626,69,31,4531,2095,28,70,2,45,55
사당로29길,유흥주점," \35,611,921 ",1442,77,23,969,473,0,2,99,54,46
사당로2차길,한식," \231,825,628 ",15055,90,10,13515,1540,1,70,29,49,51
사당로2차길,닭/오리요리," \92,728,024 ",4054,63,37,2499,1555,3,13,85,64,36
사당로2차길,커피점/카페," \3,505,702 ",759,80,20,605,154,1,73,27,43,57
사당로30길,한식," \1,083,877,400 ",38271,78,22,30021,8250,0,59,41,60,40
사당로30길,분식," \60,006,735 ",7675,92,9,7131,544,15,61,24,55,45
사당로30길,패스트푸드점," \131,387,911 ",5095,61,39,3117,1978,0,37,63,46,54
사당로30길,닭/오리요리," \39,997,790 ",1609,56,44,901,708,0,11,89,67,33
사당로30길,커피점/카페," \103,448,760 ",13893,69,31,9238,4655,15,65,21,46,54
사당로30길,유흥주점," \116,438,057 ",1184,72,28,935,249,4,5,91,88,12
사당로8길,한식," \619,795,821 ",18617,67,33,12419,6198,2,42,57,57,43
사당로8길,중식," \126,609,233 ",7273,62,38,4524,2749,0,59,41,63,38
사당로8길,일식/수산물," \33,351,987 ",1962,89,11,1756,206,0,55,45,44,56
사당로8길,분식," \256,637,024 ",30235,82,19,24025,6210,14,51,35,49,51
사당로8길,커피점/카페," \25,184,539 ",4655,79,21,3706,949,16,65,20,40,60
사당로8길,유흥주점," \85,851,487 ",2280,67,33,1575,705,0,0,100,67,34
상도로15길,한식," \970,250,748 ",32285,70,30,22974,9311,1,27,72,58,42
상도로15길,중식," \79,249,213 ",4669,67,33,3127,1542,3,57,41,58,42
상도로15길,분식," \68,087,438 ",7652,81,19,6273,1379,1,52,47,65,35
상도로15길,패스트푸드점," \979,502 ",189,85,15,162,27,0,35,65,44,56
상도로15길,커피점/카페," \52,350,869 ",7641,75,25,5405,2236,12,45,44,50,50
상도로15길,유흥주점," \119,376,957 ",3268,77,23,2313,955,0,5,95,66,34
상도로37길,한식," \364,904,222 ",20744,77,23,15402,5342,1,43,56,69,32
상도로37길,중식," \179,425,122 ",11171,59,41,6621,4550,0,60,39,68,32
상도로37길,일식/수산물," \53,952,570 ",3784,71,29,2694,1090,0,42,57,64,36
상도로37길,분식," \62,264,905 ",8418,83,17,7004,1414,2,58,40,52,49
상도로37길,패스트푸드점," \142,359,492 ",6247,62,38,3930,2317,3,31,67,49,51
상도로37길,닭/오리요리," \278,889,430 ",12404,63,37,7736,4668,1,15,83,55,45
상도로37길,커피점/카페," \76,608,103 ",13670,70,30,9573,4097,22,44,35,36,64
상도로37길,유흥주점," \27,733,302 ",1022,69,31,714,308,0,0,100,67,34
상도로47길,한식," \478,501,126 ",12624,70,30,8665,3959,0,42,58,60,40
상도로47길,분식," \125,343,087 ",20315,73,27,14981,5334,14,49,38,57,43
상도로47길,패스트푸드점," \4,299,037 ",994,49,51,487,507,10,55,35,59,41
상도로47길,제과제빵떡케익," \7,609,594 ",1310,88,12,1158,152,0,56,45,39,61
상도로47길,커피점/카페," \187,806,886 ",39023,78,22,28945,10078,15,56,29,51,49
상도로47길,유흥주점," \60,620,965 ",1685,78,22,1322,363,0,3,97,60,40
상도로61길,한식," \2,891,506,925 ",235423,83,17,190517,44906,3,51,46,63,38
상도로61길,중식," \222,824,933 ",16465,80,20,14054,2411,1,63,37,65,35
상도로61길,일식/수산물," \161,895,905 ",19552,89,11,17301,2251,2,62,36,64,36
상도로61길,양식," \505,854,939 ",41481,88,12,39100,2381,1,57,42,53,47
상도로61길,분식," \141,729,865 ",22971,89,11,19978,2993,4,57,38,56,44
상도로61길,패스트푸드점," \84,308,624 ",9296,75,25,7793,1503,5,41,53,54,46
상도로61길,닭/오리요리," \282,401,168 ",11466,75,25,8563,2903,0,8,91,57,43
상도로61길,제과제빵떡케익," \141,708,432 ",18348,70,30,13415,4933,12,32,57,43,57
상도로61길,커피점/카페," \1,230,461,332 ",280456,80,20,223095,57361,14,57,29,56,44
상도로61길,유흥주점," \1,176,771,933 ",37712,81,19,31664,6048,0,8,92,70,30
상도로62길,한식," \1,264,090,665 ",37269,78,22,28887,8382,0,48,51,61,39
상도로62길,중식," \46,835,375 ",926,67,33,620,306,0,8,93,65,35
상도로62길,분식," \110,840,197 ",10048,78,22,7651,2397,1,47,53,38,62
상도로62길,패스트푸드점," \353,018,178 ",45184,62,38,31805,13379,2,33,65,56,44
상도로62길,닭/오리요리," \81,171,218 ",4056,69,31,2668,1388,0,3,98,66,34
상도로62길,제과제빵떡케익," \793,696,122 ",93252,73,27,68157,25095,13,36,51,37,63
상도로62길,커피점/카페," \171,968,201 ",8544,69,31,6089,2455,6,57,37,37,63
상도로62길,유흥주점," \157,514,937 ",6519,75,26,4867,1652,0,0,100,63,37
서달로10길,한식," \12,675,795 ",366,59,41,216,150,0,17,83,46,54
서달로14길,한식," \169,677,591 ",3628,76,24,2752,876,0,39,60,58,42
서달로14길,커피점/카페," \5,383,495 ",711,76,24,549,162,1,70,30,46,54
서달로14길,유흥주점," \46,810,257 ",1064,72,28,773,291,0,0,100,71,29
서달로15길,한식," \1,139,083,422 ",43401,78,22,33027,10374,3,46,52,63,37
서달로15길,일식/수산물," \29,323,036 ",613,71,29,430,183,0,0,100,78,22
서달로15길,분식," \148,387,555 ",21949,79,21,17512,4437,6,49,46,36,64
서달로15길,패스트푸드점," \226,776,200 ",22441,66,34,15600,6841,3,44,53,56,44
서달로15길,닭/오리요리," \150,927,745 ",5917,70,30,3936,1981,0,6,95,61,39
서달로15길,커피점/카페," \85,690,125 ",13021,74,26,9593,3428,4,62,34,40,60
서달로15길,유흥주점," \753,445,804 ",25531,77,24,19389,6142,0,4,97,67,33
서달로8가길,한식," \247,711,069 ",6456,78,22,5314,1142,0,51,49,62,38
서달로8가길,양식," \54,739,473 ",3546,86,15,3047,499,0,64,36,42,58
서달로8가길,분식," \12,257,920 ",367,75,25,319,48,20,20,60,63,37
서달로8가길,패스트푸드점," \117,157,829 ",4457,57,43,2548,1909,0,32,67,54,47
서달로8가길,닭/오리요리," \59,302,944 ",2940,67,33,1973,967,0,12,88,59,41
서달로8가길,커피점/카페," \16,732,025 ",3153,85,15,2680,473,23,62,15,51,49
서달로8가길,유흥주점," \126,971,732 ",3501,63,37,2053,1448,0,2,99,61,39
성대로1길,한식," \2,104,717,089 ",64918,71,29,43125,21793,1,41,58,64,36
성대로1길,분식," \166,312,149 ",9529,65,35,6215,3314,0,34,66,38,62
성대로1길,닭/오리요리," \22,942,619 ",1063,59,41,628,435,0,7,93,50,50
성대로1길,커피점/카페," \52,997,988 ",7608,63,37,4530,3078,12,65,24,46,54
성대로1길,유흥주점," \481,273,768 ",12069,65,35,7948,4121,0,1,100,71,30
성대로29길,한식," \6,506,832 ",447,81,19,381,66,0,50,50,68,32
성대로29길,커피점/카페," \20,262,877 ",1620,53,47,880,740,4,60,36,42,58
신대방길,한식," \1,307,641,828 ",60938,75,25,43250,17688,3,54,44,59,41
신대방길,중식," \222,390,594 ",4183,70,30,2591,1592,0,36,64,67,33
신대방길,분식," \197,900,629 ",21513,79,21,15544,5969,7,49,45,53,47
신대방길,패스트푸드점," \46,115,577 ",2983,56,44,1673,1310,1,32,68,55,45
신대방길,닭/오리요리," \151,027,350 ",8215,72,29,5600,2615,0,6,94,55,45
신대방길,제과제빵떡케익," \102,743,872 ",7949,75,25,6130,1819,15,42,42,44,56
신대방길,커피점/카페," \104,809,254 ",17878,75,25,13106,4772,28,53,19,26,74
신대방길,유흥주점," \234,611,425 ",5401,75,25,3735,1666,0,3,97,70,30
양녕로26길,한식," \316,905,055 ",10870,80,20,8892,1978,3,55,43,56,44
양녕로26길,양식," \5,826,866 ",349,65,36,226,123,0,10,91,52,48
양녕로26길,분식," \30,831,030 ",3471,72,28,2271,1200,1,44,56,49,51
양녕로26길,패스트푸드점," \44,086,089 ",4581,61,39,2833,1748,0,27,73,54,46
양녕로26길,닭/오리요리," \141,770,368 ",7167,64,36,4573,2594,1,15,85,50,50
양녕로26길,제과제빵떡케익," \258,816,100 ",29888,65,36,19330,10558,16,37,47,39,61
양녕로26길,커피점/카페," \73,030,412 ",12387,65,36,8078,4309,13,58,30,44,56
양녕로26길,유흥주점," \99,119,425 ",2698,58,42,1823,875,0,4,97,61,39
여의대방로22길,한식," \164,244,548 ",3693,75,25,2766,927,0,45,55,58,42
여의대방로22길,분식," \4,067,742 ",494,85,15,419,75,21,61,18,60,40
여의대방로22나길,한식," \593,590,674 ",21138,91,9,19856,1282,1,66,34,61,39
여의대방로22나길,닭/오리요리," \23,470,908 ",1439,70,30,1005,434,0,15,86,56,45
여의대방로22나길,커피점/카페," \77,860,929 ",13615,79,21,12814,801,19,65,16,56,45
여의대방로22카길,한식," \1,093,445,590 ",31895,81,19,22907,8988,0,56,46,63,37
여의대방로22카길,중식," \49,510,497 ",2696,67,33,1814,882,0,58,43,62,38
여의대방로22카길,분식," \36,602,183 ",5309,75,25,3948,1361,17,32,51,46,54
여의대방로22카길,패스트푸드점," \166,372,182 ",12666,62,38,7845,4821,1,28,72,51,49
여의대방로22카길,제과제빵떡케익," \15,103,398 ",1472,75,25,1112,360,1,46,53,34,66
여의대방로22카길,커피점/카페," \66,849,910 ",11523,65,35,7849,3674,19,55,26,37,63
여의대방로22카길,유흥주점," \94,392,002 ",3018,68,33,2006,1012,0,3,97,68,32
여의대방로24길,한식," \1,346,406,833 ",51206,80,20,39181,12025,2,58,41,63,37
여의대방로24길,중식," \48,047,401 ",2851,87,14,2473,378,1,66,34,66,34
여의대방로24길,일식/수산물," \130,190,482 ",1614,77,23,1259,355,0,19,82,68,32
여의대방로24길,분식," \124,699,527 ",10533,69,31,8586,1947,6,59,36,43,57
여의대방로24길,닭/오리요리," \24,545,689 ",989,71,29,707,282,0,13,86,55,45
여의대방로24길,커피점/카페," \108,852,809 ",18214,99,1,18103,111,1,97,3,66,34
여의대방로24길,유흥주점," \768,208,430 ",18337,79,21,13990,4347,0,0,101,64,37
여의대방로46길,한식," \345,154,833 ",7700,81,19,6139,1561,0,73,26,52,48
여의대방로46길,중식," \101,498,022 ",6481,68,32,4368,2113,0,58,42,67,33
여의대방로46길,분식," \112,282,442 ",17727,86,14,15633,2094,5,51,45,47,53
여의대방로46길,패스트푸드점," \328,922,814 ",11994,61,39,7328,4666,0,29,71,63,37
여의대방로46길,닭/오리요리," \21,538,778 ",756,89,12,664,92,0,1,99,51,49
여의대방로46길,커피점/카페," \195,286,427 ",33482,76,24,24999,8483,30,53,17,33,67
여의대방로46길,유흥주점," \37,128,326 ",1422,84,16,1187,235,1,66,34,55,45
장승배기로10길,한식," \142,308,423 ",7660,80,20,5846,1814,6,56,38,62,38
장승배기로10길,양식," \86,995,042 ",507,73,27,357,150,0,0,101,97,3
장승배기로10길,분식," \1,768,975 ",271,84,16,243,28,0,63,36,41,59
장승배기로10길,닭/오리요리," \140,827,816 ",4576,69,31,3161,1415,0,2,98,67,33
장승배기로10길,제과제빵떡케익," \121,941,235 ",12577,85,15,10676,1901,19,49,32,26,74
장승배기로10길,커피점/카페," \42,968,400 ",7248,77,23,5393,1855,23,57,20,40,60
장승배기로10길,유흥주점," \44,038,114 ",1063,69,31,746,317,0,1,100,72,28
장승배기로19길,한식," \20,943,742 ",1465,73,27,1093,372,0,62,39,76,25
장승배기로19길,중식," \8,670,798 ",485,68,32,330,155,3,75,21,62,38
장승배기로19길,닭/오리요리," \41,367,375 ",2393,70,30,1648,745,0,6,94,57,43
장승배기로27길,한식," \815,289,552 ",30731,82,19,24398,6333,1,60,40,59,41
장승배기로27길,중식," \75,282,950 ",4715,62,38,2919,1796,1,61,38,58,42
장승배기로27길,양식," \33,994,236 ",1371,73,27,994,377,0,59,41,58,42
장승배기로27길,분식," \29,411,166 ",2923,73,27,2076,847,13,40,47,53,47
장승배기로27길,닭/오리요리," \10,870,401 ",698,76,24,520,178,0,5,95,76,24
장승배기로27길,제과제빵떡케익," \4,936,069 ",940,76,25,703,237,22,33,45,58,42
장승배기로27길,커피점/카페," \48,846,979 ",8261,79,21,6587,1674,14,54,32,50,50
장승배기로27길,유흥주점," \129,943,788 ",5811,80,20,4565,1246,0,12,88,68,32
흑석로13길,한식," \529,502,949 ",14408,77,23,10684,3724,0,33,67,59,41
흑석로13길,중식," \2,538,643 ",130,89,11,108,22,0,23,78,44,56
흑석로13길,일식/수산물," \636,058,351 ",29341,80,20,23401,5940,0,54,45,53,47
흑석로13길,분식," \57,224,390 ",5773,71,29,4122,1651,0,35,66,46,54
흑석로13길,닭/오리요리," \45,920,281 ",1699,64,36,1079,620,1,0,99,79,21
흑석로13길,유흥주점," \234,106,654 ",9590,74,26,7108,2482,0,0,100,66,34
흑석로9길,한식," \1,483,822,546 ",119008,84,16,100618,18390,4,56,41,51,49
흑석로9길,중식," \608,089,206 ",62700,86,14,55391,7309,1,62,37,43,57
흑석로9길,일식/수산물," \145,563,483 ",15511,92,8,14200,1311,0,63,36,56,44
흑석로9길,양식," \457,143,218 ",30899,81,19,26463,4436,1,44,55,53,47
흑석로9길,분식," \592,703,618 ",62265,83,17,51923,10342,3,54,44,50,50
흑석로9길,패스트푸드점," \279,550,874 ",35394,79,22,28090,7304,10,51,38,41,59
흑석로9길,닭/오리요리," \381,906,515 ",14113,72,28,10088,4025,0,20,80,55,45
흑석로9길,제과제빵떡케익," \27,844,373 ",9578,89,11,8579,999,0,38,62,47,53
흑석로9길,커피점/카페," \579,079,553 ",126161,80,21,101080,25081,11,60,29,42,58
흑석로9길,유흥주점," \405,038,451 ",9764,73,27,7205,2559,0,0,100,69,31
관악로10길,한식," \490,176,318 ",14900,72,28,11167,3733,1,52,47,57,43
관악로10길,일식/수산물," \304,740,250 ",25029,72,28,17994,7035,1,43,56,53,48
관악로10길,양식," \155,035,550 ",1437,79,22,1124,313,0,42,58,51,49
관악로10길,닭/오리요리," \98,438,869 ",4028,65,35,2617,1411,0,6,94,57,43
