rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
복은길,한식,134354926,8661,22,78,5985,2676,8,29,63,75,25
복은길,중식,76586094,3960,47,53,2092,1868,0,53,47,66,34
복은길,분식,12458956,1878,35,65,1225,653,4,42,54,74,26
복은길,패스트푸드점,91920927,3751,42,59,2216,1535,0,18,82,60,40
복은길,닭/오리요리,159311493,7727,39,61,4841,2886,0,8,92,67,33
복은길,커피점/카페,15664869,3083,34,66,2028,1055,3,56,41,58,42
봉천로13길,한식,3000000,136,36,64,87,49,2,18,80,56,44
봉천로13길,분식,54057447,2696,20,80,1856,840,2,45,53,55,45
봉천로33길,한식,772847972,14827,28,73,10322,4505,1,28,71,65,35
봉천로33길,중식,12223224,210,28,73,156,54,0,0,100,76,25
봉천로33길,일식/수산물,167130205,5476,3622,66,3622,1854,0,43,57,62,39
봉천로33길,분식,58178363,7062,17,83,6053,1009,3,48,49,48,52
봉천로33길,닭/오리요리,28909069,1285,34,66,843,442,0,4,96,59,41
봉천로33길,제과제빵떡케익,66760735,5994,5400,89,5400,594,16,71,13,32,69
봉천로33길,커피점/카페,13020686,2039,30,70,1419,620,4,64,32,48,52
봉천로33길,유흥주점,104605728,3391,31,70,2479,912,1,2,97,67,33
서림7길,한식,25439864,1009,17,83,841,168,4,62,34,68,32
서림7길,분식,131916629,13819,22,78,10314,3505,7,46,47,72,28
서림7길,커피점/카페,43448218,11144,35,65,7263,3881,11,63,26,61,40
승방길,한식,448872684,16821,24,76,12820,4001,4,33,63,70,30
승방길,닭/오리요리,31315228,929,24,76,708,221,0,1,99,64,36
승방길,유흥주점,192331129,3632,28,72,2586,1046,-1,3,98,73,27
신림동길,한식,1857576105,48376,69,69,32049,16327,3,24,73,64,36
신림동길,일식/수산물,61210224,1883,25,75,1428,455,-1,12,89,65,35
신림동길,분식,205902331,12051,61,61,7250,4801,-1,42,59,57,43
신림동길,닭/오리요리,110640355,6059,63,63,3811,2248,0,11,89,64,36
신림동길,커피점/카페,166254211,26959,63,63,16910,10049,3,48,49,57,43
신림동길,유흥주점,790577367,22256,66,66,14465,7791,1,0,99,65,35
신림로11길,한식,310456923,17105,30,70,10979,6126,1,39,60,78,22
신림로11길,양식,34784791,4753,33,67,3200,1553,1,40,59,61,39
신림로11길,분식,69797083,10545,31,70,7336,3209,1,35,64,55,45
신림로11길,패스트푸드점,1149335,137,11,89,114,23,0,0,100,28,72
신림로11길,닭/오리요리,447217643,26297,37,63,16634,9663,-1,14,87,71,29
신림로11길,제과제빵떡케익,14331852,3040,2481,81,2481,559,4,49,47,50,50
신림로11길,커피점/카페,15658528,3025,47,53,1621,1404,1,45,54,59,41
신림로11길,유흥주점,231266101,9884,37,63,6180,3704,1,17,82,65,35
신림로28길,한식,1645255715,64520,33,67,43273,21247,2,47,51,68,32
신림로28길,중식,68484607,5290,38,62,3332,1958,1,54,45,77,23
신림로28길,패스트푸드점,112265891,4021,44,56,2201,1820,-1,39,62,67,33
신림로28길,닭/오리요리,163287850,7235,42,58,4143,3092,-1,8,93,62,38
신림로28길,커피점/카페,99580790,23523,27,73,16975,6548,13,57,30,49,51
신림로28길,유흥주점,27518153,664,40,60,362,302,0,1,99,88,12
신림로38길,한식,174645899,7158,37,63,4734,2424,5,26,69,68,32
신림로38길,분식,9580689,1499,33,67,995,504,21,36,43,53,47
신림로38길,패스트푸드점,31223248,2249,35,65,1479,770,0,21,79,60,40
신림로38길,닭/오리요리,105257185,4697,32,68,3203,1494,0,3,97,72,28
신림로38길,제과제빵떡케익,23036890,2901,2163,75,2163,738,14,34,52,58,42
신림로38길,커피점/카페,29636977,5050,42,58,2931,2119,1,49,50,41,59
신림로38길,유흥주점,323131580,9203,31,70,6160,3043,0,2,98,69,32
신림로48길,한식,75478467,2982,33,68,2121,861,-1,51,50,73,27
신림로48길,패스트푸드점,27471121,982,47,53,520,462,2,31,67,57,43
신림로48길,닭/오리요리,6058452,441,26,74,327,114,-1,3,98,69,31
신림로48길,유흥주점,576308694,25161,33,67,16910,8251,0,9,91,70,30
신림로64길,한식,2071776429,83129,31,69,57641,25488,3,42,55,65,36
신림로64길,분식,70712957,5191,13,87,4509,682,0,49,51,51,49
신림로64길,커피점/카페,340020934,27648,33,67,18604,9044,6,49,45,55,45
신림로64길,유흥주점,62636387,1367,39,61,903,464,-1,13,88,87,13
신림로65길,한식,886614605,22668,33,67,15284,7384,2,14,84,66,34
신림로65길,일식/수산물,81000000,830,651,78,651,179,0,1,99,76,24
신림로65길,분식,458666913,42627,32,68,30023,12604,12,26,62,60,40
신림로65길,커피점/카페,130606642,22074,31,69,13957,8117,4,55,41,61,39
신림로65길,유흥주점,525364795,12483,40,60,7984,4499,-1,1,100,73,27
신사로20길,유흥주점,52799099,2124,19,81,1552,572,-1,47,54,81,19
신원로3길,한식,584614359,18631,34,66,13677,4954,2,29,69,61,40
신원로3길,중식,27325291,1511,47,54,809,702,2,57,41,53,47
신원로3길,분식,112385928,13708,32,68,9511,4197,4,20,76,65,35
신원로3길,패스트푸드점,35300403,2105,42,58,1237,868,-1,21,80,54,46
신원로3길,닭/오리요리,142196561,8631,32,69,6020,2611,1,5,94,59,41
신원로3길,제과제빵떡케익,176718922,20236,14320,71,14320,5916,13,37,50,36,64
신원로3길,커피점/카페,95978022,15659,37,63,10070,5589,7,56,37,52,48
신원로3길,유흥주점,55464445,1500,32,68,1056,444,-1,2,99,73,27
양녕로6길,중식,25311825,1547,19,82,1264,283,0,58,42,77,23
양녕로6길,패스트푸드점,215276779,7901,40,60,4972,2929,0,19,81,55,45
양녕로6길,유흥주점,37479203,1562,27,73,1100,462,4,11,85,73,27
은천로25길,한식,40895540,1144,19,81,846,298,1,37,62,43,57
은천로25길,중식,108962066,4787,48,52,2491,2296,0,52,48,54,46
은천로25길,분식,54000000,3145,37,63,1973,1172,0,29,71,38,63
은천로25길,패스트푸드점,73613421,5311,39,61,3240,2071,0,35,65,53,47
은천로25길,닭/오리요리,203868266,12943,42,58,8056,4887,0,7,93,64,36
은천로25길,커피점/카페,5442852,790,17,83,654,136,2,43,55,38,62
은천로25길,유흥주점,14146398,451,15,85,358,93,1,3,96,64,36
인헌길,한식,250362431,4795,29,71,3258,1537,2,24,74,58,42
인헌길,중식,38356011,2735,37,63,1735,1000,0,51,49,63,37
인헌길,분식,38789342,2873,17,83,2388,485,21,46,33,58,42
인헌길,닭/오리요리,72372522,3149,37,63,1963,1186,-2,10,92,50,50
인헌길,커피점/카페,13925417,1854,42,58,1067,787,2,53,45,50,51
인헌길,유흥주점,7083748,211,31,69,143,68,0,0,100,94,6
장군봉1길,한식,716259510,26319,31,70,18703,7616,1,37,62,59,41
장군봉1길,중식,226288822,11579,40,60,7002,4577,0,57,43,59,41
장군봉1길,분식,280799401,33037,26,74,24308,8729,12,38,50,46,54
장군봉1길,닭/오리요리,148492559,6273,27,73,4583,1690,0,4,96,55,45
장군봉1길,제과제빵떡케익,192436756,33965,25021,74,25021,8944,19,37,44,36,64
장군봉1길,커피점/카페,120333762,28213,30,70,19336,8877,12,57,31,43,57
장군봉1길,유흥주점,977592517,26649,32,68,18303,8346,1,22,77,81,19
장군봉2길,한식,411614791,12162,25,75,8653,3509,2,60,38,54,46
장군봉2길,분식,50477901,6190,16,84,5133,1057,0,58,42,61,39
장군봉2길,패스트푸드점,27943639,1049,31,69,731,318,-1,19,82,59,41
장군봉2길,커피점/카페,102127801,6047,37,63,3711,2336,4,56,40,70,30
조원로10길,한식,2834470595,89381,23,77,64082,25299,2,44,54,67,33
조원로10길,중식,36666462,827,38,62,567,260,0,22,78,60,40
조원로10길,일식/수산물,70969594,902,739,82,739,163,-1,9,92,74,26
조원로10길,양식,28051346,1188,36,64,756,432,0,44,56,39,61
조원로10길,분식,88813715,11204,21,79,8323,2881,12,43,45,87,13
조원로10길,닭/오리요리,12399061,526,17,83,433,93,0,0,100,63,37
조원로10길,커피점/카페,447334888,42823,28,72,29337,13486,2,44,54,50,51
조원로10길,유흥주점,518966201,11411,28,72,8337,3074,0,8,92,78,22
조원로18길,한식,1400955696,45286,23,77,32611,12675,3,44,53,63,37
조원로18길,중식,28948623,1776,52,48,855,921,1,55,44,65,35
조원로18길,일식/수산물,111237879,5874,3751,69,3751,2123,1,41,58,61,39
조원로18길,분식,29254801,4231,30,70,2953,1278,7,48,45,55,45
조원로18길,닭/오리요리,6016688,284,46,54,154,130,1,24,75,54,47
조원로18길,커피점/카페,163093660,29451,33,67,20036,9415,9,49,42,52,48
조원로18길,유흥주점,379265191,8979,34,66,5953,3026,-1,1,100,75,25
조원중앙로2길,한식,539104588,16032,23,77,12458,3574,0,43,57,61,39
조원중앙로2길,중식,46294069,2545,34,67,1677,868,-1,54,47,62,38
조원중앙로2길,분식,1179492,116,41,59,68,48,0,41,59,41,59
조원중앙로2길,닭/오리요리,104065428,4861,34,66,3219,1642,0,5,95,60,40
조원중앙로2길,커피점/카페,51238876,8221,34,66,5562,2659,6,57,37,62,38
조원중앙로2길,유흥주점,67007260,2166,36,64,1591,575,-1,16,85,72,28
중앙길,한식,561606051,30754,24,76,23059,7695,0,44,56,65,36
중앙길,닭/오리요리,95894883,3955,33,67,2532,1423,-1,7,94,45,55
중앙길,유흥주점,163105531,4402,30,70,3237,1165,-2,6,96,70,30
청룡8길,한식,81291787,3188,29,71,2218,970,4,32,64,58,42
청룡8길,패스트푸드점,132649529,8504,39,61,5358,3146,0,33,67,54,47
청룡8길,닭/오리요리,17252172,2284,29,71,1628,656,-1,13,88,54,47
청룡8길,커피점/카페,8217776,1433,38,62,826,607,8,79,13,40,60
청룡8길,유흥주점,37343523,1137,38,62,677,460,1,1,98,64,37
청룡길,한식,1692388546,62925,23,77,44984,17941,6,52,42,67,33
청룡길,중식,104266727,6416,36,64,4094,2322,1,61,38,68,32
청룡길,일식/수산물,50982553,1372,1168,85,1168,204,0,53,47,56,44
청룡길,양식,391925642,27875,36,64,17976,9899,0,53,47,61,39
청룡길,분식,291753404,32686,21,79,25302,7384,3,39,58,54,46
청룡길,패스트푸드점,44876933,1678,41,59,997,681,0,37,63,46,54
청룡길,닭/오리요리,140741210,6279,36,64,4039,2240,-1,12,89,64,36
청룡길,커피점/카페,216140294,40085,28,72,25592,14493,10,57,33,57,43
청룡길,유흥주점,548885927,14312,32,68,9456,4856,-1,3,98,71,30
청림3길,한식,152717735,4558,25,75,3401,1157,0,58,42,72,28
청림3길,중식,148399581,7373,47,53,3887,3486,1,56,43,59,41
청림3길,분식,42058095,3980,19,81,3228,752,4,45,51,55,45
청림3길,패스트푸드점,18431072,1365,51,49,667,698,0,29,71,59,41
청림3길,닭/오리요리,104658807,4897,41,59,2906,1991,0,13,87,56,44
청림3길,커피점/카페,37483453,6832,40,60,4384,2448,8,53,39,34,66
청림3길,유흥주점,23800389,667,10,90,582,85,0,49,51,70,30
행운1길,한식,845648868,41204,21,79,32207,8997,2,35,63,58,42
행운1길,분식,28009029,5357,9,91,4869,488,1,44,55,58,42
행운1길,닭/오리요리,162429709,7236,36,64,5186,2050,0,6,94,58,43
행운1길,커피점/카페,51394347,12251,39,61,8127,4124,12,46,42,37,63
행운길,한식,200880542,8190,20,80,6411,1779,8,45,47,63,37
행운길,중식,182894898,10393,36,64,6623,3770,3,48,49,69,31
행운길,일식/수산물,140491685,3941,2628,67,2628,1313,1,0,99,63,37
행운길,양식,33563539,955,33,67,636,319,0,30,70,39,61
행운길,분식,25153259,3343,16,84,2835,508,21,43,36,58,42
행운길,닭/오리요리,176978149,8240,39,61,5017,3223,3,15,82,66,34
행운길,커피점/카페,669704261,59527,34,66,35116,24411,6,49,45,58,42
호암로20길,한식,142340773,6940,31,69,4871,2069,0,11,89,68,32
호암로20길,중식,82281296,7433,41,59,4611,2822,1,36,63,78,23
호암로20길,일식/수산물,75917915,2959,2079,70,2079,880,-1,39,62,63,38
호암로20길,분식,21002071,3727,23,77,2939,788,4,51,45,66,34
호암로20길,커피점/카페,318124561,78874,29,71,55516,23358,17,46,37,63,38
호암로20길,유흥주점,131298849,5068,39,61,2980,2088,0,0,100,76,24
호암로24길,한식,2784065352,152899,32,68,104266,48633,3,41,56,67,33
호암로24길,중식,297320244,26896,39,61,17265,9631,1,53,46,69,31
호암로24길,일식/수산물,343873138,15242,10288,68,10288,4954,-1,43,58,62,38
호암로24길,양식,233614902,12790,35,65,8402,4388,0,45,55,58,42
호암로24길,분식,549372340,71559,27,73,52265,19294,7,37,56,68,32
호암로24길,패스트푸드점,188402146,7919,40,60,4785,3134,0,36,64,59,41
호암로24길,닭/오리요리,375801454,39521,33,67,25479,14042,1,3,96,71,29
호암로24길,제과제빵떡케익,491536967,95560,64046,67,64046,31514,9,36,55,48,52
호암로24길,커피점/카페,1727170248,406075,31,69,284349,121726,14,47,39,55,45
호암로24길,유흥주점,197638593,5794,42,58,3526,2268,0,0,100,80,20
양산길,한식,342563387,20401,29,71,13855,6546,0,43,57,56,44
양산길,유흥주점,32779036,1228,36,64,742,486,-1,6,95,68,32
양지길,한식,194711,10,100,0,0,10,0,0,100,0,100
원신길,한식,131343946,6567,26,74,4650,1917,8,53,39,66,34
원신길,중식,45543143,2561,46,55,1400,1161,3,67,30,63,37
원신길,닭/오리요리,34870496,1585,32,68,1076,509,1,0,99,68,32
소담길,한식,9083955,742,13,87,656,86,17,77,6,76,24
소담길,닭/오리요리,64148823,2982,43,58,1716,1266,-1,15,86,54,46
강남대로23길,한식,1123889429,50114,11,89,45805,4309,2,78,20,64,36
강남대로23길,중식,51553785,3270,5,96,3132,138,-1,89,12,78,22
강남대로23길,일식/수산물,393778813,12886,9925,82,9925,2961,1,72,27,54,47
강남대로23길,분식,377986149,27802,8,92,24779,3023,5,78,17,52,48
강남대로23길,패스트푸드점,104935937,4662,18,82,3785,877,4,65,31,42,58
강남대로23길,닭/오리요리,101063635,4207,37,63,2671,1536,0,14,86,50,50
강남대로23길,커피점/카페,436472130,47256,21,79,35080,12176,10,73,17,46,54
강남대로34길,한식,2742022235,91165,12,88,80283,10882,-1,57,44,65,35
강남대로34길,중식,75120857,4046,8,92,3730,316,0,75,25,75,25
강남대로34길,일식/수산물,57888584,757,635,84,635,122,0,1,99,77,23
강남대로34길,분식,16482630,1706,10,90,1542,164,0,0,100,56,44
강남대로34길,패스트푸드점,68264714,4720,19,81,3806,914,0,38,62,65,35
강남대로34길,닭/오리요리,96123612,3516,30,70,2438,1078,-1,5,96,71,29
강남대로34길,커피점/카페,277426404,32766,17,83,27005,5761,11,66,23,52,48
강남대로34길,유흥주점,603435413,13469,27,73,10303,3166,0,0,100,77,23
강남대로8길,한식,3964499563,84079,13,87,72160,11919,1,47,52,69,31
강남대로8길,중식,70398805,1143,32,68,780,363,0,2,98,78,22
강남대로8길,일식/수산물,432525446,3288,3104,94,3104,184,1,44,55,78,22
강남대로8길,양식,62812774,1682,8,92,1544,138,0,78,22,47,53
강남대로8길,분식,83845248,5670,11,89,5066,604,2,43,55,61,39
강남대로8길,패스트푸드점,133632146,13693,27,73,9980,3713,2,55,43,58,42
강남대로8길,닭/오리요리,30684332,1286,14,86,1107,179,-1,2,99,68,32
강남대로8길,제과제빵떡케익,10561299,1918,1275,67,1275,643,0,40,60,53,47
강남대로8길,커피점/카페,356009509,38317,11,89,33860,4457,8,67,25,60,40
강남대로8길,유흥주점,222382903,7043,23,77,5263,1780,0,20,80,84,16
고무래로8길,한식,2781111341,80121,18,82,59965,20156,1,63,36,53,48
고무래로8길,양식,97385068,4206,7,93,3901,305,-1,72,29,39,61
고무래로8길,분식,431305057,46006,26,74,34036,11970,6,56,38,45,55
고무래로8길,제과제빵떡케익,246511489,20093,14220,82,14220,5873,11,69,20,38,63
고무래로8길,커피점/카페,358010918,66389,19,81,52400,13989,14,66,20,43,57
고무래로8길,유흥주점,204474173,4352,26,74,3187,1165,0,5,95,69,31
남부순환로317길,한식,3646681023,54690,22,78,39506,15184,4,61,35,60,41
남부순환로317길,중식,207860570,9986,25,75,7457,2529,0,66,34,65,35
남부순환로317길,양식,328897472,12274,28,72,9135,3139,-1,66,35,36,64
남부순환로317길,분식,12715232,691,10,90,635,56,0,82,18,76,25
남부순환로317길,닭/오리요리,2801396,72,8,92,66,6,1,0,99,46,55
남부순환로317길,커피점/카페,212324804,29313,15,85,25768,3545,16,66,18,54,47
남부순환로325길,한식,2132103157,77080,20,80,59458,17622,2,63,35,58,42
남부순환로325길,중식,354937247,16380,18,83,13045,3335,0,69,31,60,40
남부순환로325길,일식/수산물,291659842,22229,15630,70,15630,6599,0,57,43,43,57
남부순환로325길,양식,878283815,19648,33,67,12547,7101,0,54,46,45,55
남부순환로325길,닭/오리요리,390562714,11900,28,72,8569,3331,-1,2,99,52,48
남부순환로325길,제과제빵떡케익,350295172,39896,31855,80,31855,8041,6,59,35,39,61
남부순환로325길,커피점/카페,761361002,94860,27,73,68177,26683,16,60,24,43,57
남부순환로325길,유흥주점,271428315,5788,27,73,4209,1579,0,0,100,63,37
남부순환로339길,한식,791881687,42998,5,95,40897,2101,0,82,18,69,31
남부순환로339길,중식,358660636,15888,17,83,13070,2818,1,74,25,67,33
남부순환로339길,분식,51091453,6236,3,97,5992,244,5,55,40,50,50
남부순환로339길,패스트푸드점,47846229,1876,31,69,1302,574,0,46,54,58,42
남부순환로339길,커피점/카페,193138964,22180,1,99,22111,69,22,67,11,57,43
논현로1길,한식,860588586,26442,13,87,21498,4944,-1,68,33,71,29
논현로1길,분식,41037776,6006,18,82,4944,1062,4,61,35,57,43
논현로1길,닭/오리요리,46743568,3186,34,66,2109,1077,0,7,93,58,42
논현로1길,커피점/카페,247815630,32527,22,78,26176,6351,18,58,24,44,57
논현로1길,유흥주점,52599382,1307,20,80,1067,240,0,0,100,64,36
논현로27길,한식,1521687576,67812,8,92,62208,5604,1,71,28,62,38
논현로27길,중식,160308044,3541,42,59,2061,1480,1,51,48,54,46
논현로27길,일식/수산물,66603458,4008,3778,94,3778,230,-1,81,20,48,52
논현로27길,양식,818509757,11426,30,70,8440,2986,1,51,48,55,45
논현로27길,패스트푸드점,10514322,1482,1,99,1458,24,20,75,5,75,25
논현로27길,닭/오리요리,9983559,412,40,60,230,182,-1,15,86,58,42
논현로27길,커피점/카페,328256710,45686,20,80,36754,8932,14,64,22,58,43
논현로27길,유흥주점,1369730060,19279,42,58,10919,8360,0,6,94,61,39
동광로12길,한식,663213835,19658,27,73,14039,5619,6,44,50,58,42
동광로12길,양식,131566307,16330,33,67,10986,5344,14,53,33,39,61
동광로12길,분식,18729054,2451,15,85,2078,373,-1,62,39,37,63
동광로12길,닭/오리요리,113808184,5301,33,67,3554,1747,0,8,92,55,45
동광로12길,유흥주점,11829295,365,29,71,266,99,0,0,100,47,53
동광로1길,한식,274957758,10728,6,94,9879,849,1,75,24,75,25
동광로1길,중식,183316528,5877,32,68,4019,1858,0,61,39,65,36
동광로1길,양식,3861976,75,11,89,65,10,-1,0,101,37,63
동광로1길,분식,72713822,4949,24,76,3165,1784,12,67,21,57,43
동광로1길,닭/오리요리,58458123,2478,39,61,1466,1012,0,16,84,48,52
동광로1길,커피점/카페,101243066,14794,10,90,13719,1075,11,63,26,42,58
동광로1길,유흥주점,10965644,249,13,88,217,32,0,0,100,87,13
동광로39길,한식,329404744,6216,17,83,5274,942,0,53,47,51,49
동광로39길,중식,464258120,7575,27,73,5555,2020,0,46,54,59,41
동광로39길,일식/수산물,749778441,10199,7479,75,7479,2720,-1,17,84,58,42
동광로39길,양식,1818037452,23972,35,65,16199,7773,-1,48,53,50,50
동광로39길,분식,47973509,3290,26,74,2449,841,5,66,29,37,63
동광로39길,패스트푸드점,315920104,9802,38,62,6149,3653,0,55,45,53,47
동광로39길,제과제빵떡케익,110475235,4184,3614,86,3614,570,7,62,31,30,70
동광로39길,커피점/카페,245489857,11800,31,69,7812,3988,3,65,32,37,63
동광로39길,유흥주점,63813775,967,19,81,745,222,0,0,100,82,18
동산로10길,한식,265572307,9514,20,80,7833,1681,1,47,52,73,27
동산로10길,중식,91920715,3995,34,66,2626,1369,2,62,36,62,38
동산로10길,분식,83495946,6224,9,91,5613,611,11,52,37,45,55
동산로10길,패스트푸드점,14439919,689,19,82,537,152,4,28,68,47,53
동산로10길,닭/오리요리,21379032,861,53,47,422,439,0,28,72,55,46
동산로10길,커피점/카페,107301518,19288,29,71,13794,5494,14,61,25,46,54
동산로10길,유흥주점,18818406,443,14,87,380,63,-1,0,101,73,27
동산로19길,한식,1167511307,61829,8,92,54015,7814,5,65,30,72,29
동산로19길,양식,38697027,1026,14,86,883,143,-1,54,47,37,64
동산로19길,커피점/카페,261685806,27591,19,81,22401,5190,10,65,25,50,50
동산로19길,유흥주점,34071292,836,7,93,781,55,0,52,48,92,8
방배천로4안길,한식,846981138,28730,86,86,24370,4360,1,65,34,63,37
방배천로4안길,중식,210511652,10190,64,64,6575,3615,0,61,39,65,35
방배천로4안길,일식/수산물,328853166,8789,32,68,6019,2770,0,44,56,55,45
방배천로4안길,양식,75354454,2715,73,73,2088,627,-1,36,65,40,60
방배천로4안길,분식,169031540,9918,76,76,7249,2669,-1,64,37,52,48
방배천로4안길,패스트푸드점,10485170,1696,83,83,1385,311,5,60,35,57,44
방배천로4안길,닭/오리요리,102310045,4453,67,67,2976,1477,-1,5,96,57,43
방배천로4안길,제과제빵떡케익,29940600,2055,36,64,1318,737,3,51,46,20,80
방배천로4안길,커피점/카페,213938619,27981,70,70,19937,8044,13,57,30,38,62
방배천로4안길,유흥주점,119972413,5815,67,67,3874,1941,3,42,55,49,51
마방로2길,한식,1714251364,36783,11,89,31567,5216,0,71,29,67,33
마방로2길,일식/수산물,92421090,1477,1380,93,1380,97,-1,60,41,53,47
마방로2길,양식,332995022,12266,18,82,9406,2860,0,48,52,58,42
마방로2길,분식,158259948,7989,25,75,5967,2022,0,49,51,46,55
마방로2길,닭/오리요리,494095835,12170,20,80,8646,3524,0,17,83,67,33
마방로2길,커피점/카페,872655964,102367,24,76,75135,27232,20,54,26,47,53
마방로2길,유흥주점,38387747,692,22,79,541,151,-1,6,95,82,18
바우뫼로39길,한식,1927153447,46526,8,92,41551,4975,3,69,28,67,33
바우뫼로39길,양식,40349667,962,43,57,549,413,0,15,85,52,48
바우뫼로39길,분식,125813547,12546,16,84,10355,2191,5,46,49,53,47
바우뫼로39길,닭/오리요리,70525496,3035,38,62,1876,1159,0,14,86,62,38
바우뫼로39길,커피점/카페,327262251,43025,16,84,36245,6780,17,57,26,55,45
바우뫼로39길,유흥주점,19515667,349,6,94,329,20,0,0,100,73,27
반포대로9길,한식,527718713,16360,10,90,14407,1953,0,69,31,60,40
반포대로9길,중식,119562023,5765,30,70,4057,1708,-1,67,34,63,37
반포대로9길,양식,709078680,11293,38,62,6937,4356,0,50,50,42,58
반포대로9길,분식,134761535,13925,18,82,10679,3246,3,63,34,54,46
반포대로9길,패스트푸드점,32934562,2601,32,68,1760,841,0,39,61,56,44
반포대로9길,닭/오리요리,77269129,2791,38,62,1652,1139,-1,14,87,49,51
반포대로9길,제과제빵떡케익,14743889,1945,1577,81,1577,368,21,57,22,31,69
반포대로9길,커피점/카페,145728648,22703,19,81,18341,4362,18,70,12,38,62
방배로18길,한식,254142275,8068,20,80,6443,1625,0,48,52,62,38
방배로18길,양식,17633077,1399,3,97,1365,34,-1,86,15,68,32
방배로18길,커피점/카페,101421999,14068,15,85,10559,3509,18,62,20,49,51
방배로35길,한식,1691120528,58822,18,82,47106,11716,1,61,38,65,35
방배로35길,중식,263351921,6152,41,59,3712,2440,1,53,46,56,44
방배로35길,일식/수산물,654981472,21035,15820,74,15820,5215,0,58,42,53,47
방배로35길,분식,90445130,9937,7,93,8614,1323,7,64,29,42,58
방배로35길,커피점/카페,93642495,10907,22,78,9915,992,11,67,22,60,41
방배로35길,유흥주점,285619318,4085,22,78,3389,696,0,14,86,71,29
방배로42길,한식,175165163,5178,29,71,3673,1505,-1,58,43,57,43
방배로42길,일식/수산물,150855080,2289,1866,82,1866,423,1,59,40,50,50
방배로42길,양식,124895704,670,55,45,284,386,0,16,84,42,58
방배로42길,분식,97532101,911,13,87,787,124,4,84,12,13,87
방배로42길,패스트푸드점,32269755,1027,42,58,788,239,0,51,49,53,47
방배로42길,제과제빵떡케익,81294940,6457,3759,58,3759,2698,9,79,12,33,67
방배로42길,커피점/카페,293488712,33089,25,75,24769,8320,21,52,27,46,54
방배로42길,유흥주점,27643226,111,7,93,101,10,0,0,100,100,0
사임당로17길,한식,1600274720,55735,18,82,44838,10897,0,68,32,64,36
사임당로17길,일식/수산물,224343646,4299,2648,62,2648,1651,0,59,41,55,46
사임당로17길,양식,105991453,10618,19,81,8592,2026,-1,58,43,40,60
사임당로17길,분식,332627254,12177,28,72,8825,3352,1,51,48,41,60
사임당로17길,닭/오리요리,54037562,3535,33,67,2374,1161,0,28,72,51,49
사임당로17길,커피점/카페,200945394,38814,19,81,29985,8829,15,64,21,50,50
사임당로17길,유흥주점,19029044,168,15,85,136,32,0,0,100,60,40
사평대로22길,한식,1512956519,39661,22,78,31196,8465,0,47,53,56,44
사평대로22길,중식,98704314,1560,27,73,1139,421,0,49,51,67,33
사평대로22길,일식/수산물,605017775,21033,15123,70,15123,5910,0,59,41,54,46
사평대로22길,양식,2192623262,22466,32,68,15042,7424,2,32,66,53,47
사평대로22길,분식,260056635,19696,19,81,15793,3903,1,68,31,50,50
사평대로22길,패스트푸드점,210383384,6364,39,61,3882,2482,14,72,14,30,70
사평대로22길,제과제빵떡케익,1139663439,73095,48381,63,48381,24714,8,56,36,34,66
사평대로22길,커피점/카페,293383879,24828,26,75,17806,7022,7,60,33,49,51
사평대로22길,유흥주점,609250684,8083,30,70,5504,2579,1,3,96,73,27
사평대로26길,한식,2071546579,31728,14,86,26003,5725,3,54,43,55,45
사평대로26길,일식/수산물,99835944,1436,1291,90,1291,145,0,60,40,48,52
사평대로26길,양식,248936351,2940,25,75,2175,765,-1,8,93,66,34
사평대로26길,닭/오리요리,32628090,548,7,93,510,38,0,0,100,78,22
사평대로26길,커피점/카페,608167801,76825,26,74,53036,23789,8,78,14,31,69
사평대로26길,유흥주점,1784184258,21358,31,69,14912,6446,0,2,98,75,25
사평대로57길,한식,311069326,15097,12,88,13202,1895,0,62,38,63,37
사평대로57길,커피점/카페,290981537,35051,28,72,26308,8743,0,55,45,46,54
서초대로15길,한식,142449555,5269,8,92,4844,425,4,76,20,63,37
서초대로15길,양식,10793819,1872,47,54,1004,868,20,74,6,50,51
서초대로15길,분식,62623470,3885,20,80,2688,1197,19,74,7,48,52
서초대로15길,닭/오리요리,41090692,1617,37,63,1011,606,0,7,93,65,35
서초대로15길,커피점/카페,6132011,725,2,98,711,14,11,84,5,64,36
서초대로15길,유흥주점,5623595,40,18,83,33,7,-1,33,68,100,0
서초대로23길,한식,1076571899,36285,12,88,29453,6832,4,66,30,58,43
서초대로23길,일식/수산물,157229965,4719,4548,97,4548,171,-1,70,31,51,50
서초대로23길,양식,573222826,29759,24,76,23137,6622,2,62,36,49,51
서초대로23길,분식,204516832,16515,9,91,14707,1808,4,66,30,57,43
서초대로23길,패스트푸드점,69737896,2356,41,59,1378,978,0,38,62,47,53
서초대로23길,닭/오리요리,21440196,968,40,61,583,385,-1,21,80,50,50
서초대로23길,제과제빵떡케익,454467536,50693,39271,78,39271,11422,17,45,38,40,60
서초대로23길,커피점/카페,709926184,108779,17,83,79989,28790,19,60,21,38,62
서초대로23길,유흥주점,383509474,7842,18,82,5837,2005,0,1,99,77,23
서초대로25길,한식,1686160086,58292,14,86,47679,10613,1,71,28,52,48
